databaseId,caseId,url,title,citation,language,docketNumber,decisionDate,keywords
csc-scc,2008scc34,http://canlii.ca/t/1x492,R. v. Walker,"[2008] 2 SCR 245, 2008 SCC 34 (CanLII)",en,32069,2008-06-06,acquittal — intoxication — charge of second degree murder — death — reasons
csc-scc,2008scc33,http://canlii.ca/t/1x3lx,R. v. Wittwer,"[2008] 2 SCR 235, 2008 SCC 33 (CanLII)",en,32130,2008-06-05,interrogating officer — incriminating — statements — tainted — constitutional
csc-scc,2008scc32,http://canlii.ca/t/1x205,Association des courtiers et agents immobiliers du Québec v. Proprio Direct inc.,"[2008] 2 SCR 195, 2008 SCC 32 (CanLII)",en,31664,2008-05-30,broker — courtiers et agents immobiliers — discipline committee — mandatory — contract
csc-scc,2008scc31,http://canlii.ca/t/1x21j,R. v. L.M.,"[2008] 2 SCR 163, 2008 SCC 31 (CanLII)",en,31577,2008-05-29,long-term offender — sentence — child pornography — sexual assault — worst
csc-scc,2008scc30,http://canlii.ca/t/1x1bb,R. v. J.H.S.,"[2008] 2 SCR 152, 2008 SCC 30 (CanLII)",en,31897,2008-05-29,jury — beyond a reasonable doubt — credibility — events — magic incantation
csc-scc,2008scc29,http://canlii.ca/t/21nfc,Canada (Justice) v. Khadr,"[2008] 2 SCR 143, 2008 SCC 29 (CanLII)",en,32147,2008-05-23,interveners — strike — sealing — arguments — factums
csc-scc,2008scc28,http://canlii.ca/t/1wzlm,Canada (Justice) v. Khadr,"[2008] 2 SCR 125, 2008 SCC 28 (CanLII)",en,32147,2008-05-23,interviews — officials — disclosure — authorities — international human rights obligations
csc-scc,2008scc27,http://canlii.ca/t/1wz6f,Mustapha v. Culligan of Canada Ltd.,"[2008] 2 SCR 114, 2008 SCC 27 (CanLII)",en,31902,2008-05-22,person of ordinary fortitude — injury — foreseeability — bottle — water
csc-scc,2008scc26,http://canlii.ca/t/1wz6d,Canada v. McLarty,"[2008] 2 SCR 79, 2008 SCC 26 (CanLII)",en,31516,2008-05-22,seismic data — contingent — arm s length — promissory — liability
csc-scc,2008scc25,http://canlii.ca/t/1wxc8,R. v. D.B.,"[2008] 2 SCR 3, 2008 SCC 25 (CanLII)",en,31460,2008-05-16,young person — youth sentence — publication ban — presumptive — adult sentence
csc-scc,2008scc24,http://canlii.ca/t/1wtt2,R. v. Dinardo,"[2008] 1 SCR 788, 2008 SCC 24 (CanLII)",en,31918,2008-05-09,translation — testimony — credibility — prior consistent statements — evidence
csc-scc,2008scc23,http://canlii.ca/t/1wtj4,Lake v. Canada (Minister of Justice),"[2008] 1 SCR 761, 2008 SCC 23 (CanLII)",en,31631,2008-05-08,extradition — surrender — fugitive — cocaine — offence
csc-scc,2008scc22,http://canlii.ca/t/1wtj2,Design Services Ltd. v. Canada,"[2008] 1 SCR 737, 2008 SCC 22 (CanLII)",en,31618,2008-05-08,duty of care — subcontractors — non-compliant bidder — tendering process — joint venture
csc-scc,2008scc21,http://canlii.ca/t/1wqth,R. v. Mathieu,"[2008] 1 SCR 723, 2008 SCC 21 (CanLII)",en,32003; 31662; 32091; 32014,2008-05-01,sentence — time spent in pre-sentence custody — imprisonment — imposed — probation
csc-scc,2008scc20,http://canlii.ca/t/1wqtf,Evans v. Teamsters Local Union No. 31,"[2008] 1 SCR 661, 2008 SCC 20 (CanLII)",en,31733,2008-05-01,mitigate — employee — notice — dismissal — termination
csc-scc,2008scc19,http://canlii.ca/t/1wnbf,R. v. A.M.,"[2008] 1 SCR 569, 2008 SCC 19 (CanLII)",en,31496,2008-04-25,search — sniffer dogs — backpack — expectation of privacy — school
csc-scc,2008scc18,http://canlii.ca/t/1wnbc,R. v. Kang-Brown,"[2008] 1 SCR 456, 2008 SCC 18 (CanLII)",en,31598,2008-04-25,sniffer dogs — search — expectation of privacy — reasonable suspicion — police
csc-scc,2008scc17,http://canlii.ca/t/1wl2z,R. v. Turningrobe,"[2008] 1 SCR 454, 2008 SCC 17 (CanLII)",en,32202,2008-04-17,deliberation — degree murder — planning — proviso — intoxication
csc-scc,2008scc16,http://canlii.ca/t/1wk9s,R. v. Gibson,"[2008] 1 SCR 397, 2008 SCC 16 (CanLII)",en,31546; 31613,2008-04-17,blood alcohol content — straddle evidence — elimination rates — presumption — legal limit
csc-scc,2008scc15,http://canlii.ca/t/1wgw7,Société des Acadiens et Acadiennes du Nouveau-Brunswick Inc. v. Canada,"[2008] 1 SCR 383, 2008 SCC 15 (CanLII)",en,31583,2008-04-11,provincial — government — obligations — federal — institution
csc-scc,2008scc14,http://canlii.ca/t/1wbf6,Canada (Attorney General) v. Lameman,"[2008] 1 SCR 372, 2008 SCC 14 (CanLII)",en,31871,2008-04-03,descendants — government — triable — treaty — surrender
csc-scc,2008scc13,http://canlii.ca/t/1w75l,Société de l'assurance automobile du Québec v. Cyr,"[2008] 1 SCR 338, 2008 SCC 13 (CanLII)",en,31657,2008-03-28,contract — mechanic — rules — accreditation — mechanical inspection
csc-scc,2008scc12,http://canlii.ca/t/1w75h,Tele-Mobile Co. v. Ontario,"[2008] 1 SCR 305, 2008 SCC 12 (CanLII)",en,31644,2008-03-28,compliance — production orders — data — enforcement agencies — exemption
csc-scc,2008canlii11071,http://canlii.ca/t/1w4hb,"Minister of Justice and Attorney General of Canada, Minister of Foreign Affairs, Director of the Canadian Security Intelligence Service and Commissioner of the Royal Canadian Mounted Police v. Omar Ahmed Khadr",2008 CanLII 11071 (SCC),en,32147,2008-03-20,revoking their status as interveners — révocation — radiation du mémoire — factum — striking
csc-scc,2008canlii11070,http://canlii.ca/t/1w4h9,"Minister of Justice and Attorney General of Canada, Minister of Foreign Affairs, Director of the Canadian Security Intelligence Service and Commissioner of the Royal Canadian Mounted Police v. Omar Ahmed Khadr",2008 CanLII 11070 (SCC),en,32147,2008-03-20,factum — striking — onglets — recueil — tabs
csc-scc,2008canlii11072,http://canlii.ca/t/1w4hc,"Minister Of Justice And Attorney General Of Canada, Minister Of Foreign Affairs, Director Of The Canadian Security Intelligence Service And Commissioner Of The Royal Canadian Mounted Police v. Omar Ahmed Khadr","[2008] 2 SCR 143, 2008 CanLII 11072 (SCC)",en,32147,2008-03-20,arguments — intervenantes — nouveaux éléments — scellés — radiation
csc-scc,2008scc11,http://canlii.ca/t/1w4h7,R. v. McIvor,"[2008] 1 SCR 285, 2008 SCC 11 (CanLII)",en,31642,2008-03-20,conditional sentence — supervisor — breach — offender — report
csc-scc,2008scc10,http://canlii.ca/t/1w206,R. v. Stirling,"[2008] 1 SCR 272, 2008 SCC 10 (CanLII)",en,31795,2008-03-14,prior consistent statements — credibility — truth of their contents — witness — motive
csc-scc,2008scc9,http://canlii.ca/t/1vxsm,Dunsmuir v. New Brunswick,"[2008] 1 SCR 190, 2008 SCC 9 (CanLII)",en,31459,2008-03-07,adjudicator — review — reasonableness — administrative — procedural fairness
csc-scc,2008scc8,http://canlii.ca/t/1vxj7,Juman v. Doucette,"[2008] 1 SCR 157, 2008 SCC 8 (CanLII)",en,31590,2008-03-06,discovery — examinee — implied undertaking rule — subpoena duces tecum — solicitor-client privilege
csc-scc,2008scc7,http://canlii.ca/t/1vv92,620 Connaught Ltd. v. Canada (Attorney General),"[2008] 1 SCR 131, 2008 SCC 7 (CanLII)",en,31661,2008-02-29,regulatory scheme — park — levy — licence fees — fee
csc-scc,2008scc6,http://canlii.ca/t/1vv90,R. v. Ferguson,"[2008] 1 SCR 96, 2008 SCC 6 (CanLII)",en,31692,2008-02-29,mandatory minimum sentence — constitutional exemption — unconstitutional — unusual punishment — remedy
csc-scc,2008scc5,http://canlii.ca/t/1vrp5,R. v. Beatty,"[2008] 1 SCR 49, 2008 SCC 5 (CanLII)",en,31550,2008-02-22,mens rea — actus reus — marked departure — driving — dangerous
csc-scc,2008scc4,http://canlii.ca/t/1vmgv,British Columbia v. Zastowny,"[2008] 1 SCR 27, 2008 SCC 4 (CanLII)",en,31552,2008-02-08,ex turpi doctrine — wage loss — criminal — prison — novus actus
csc-scc,2008scc3,http://canlii.ca/t/1vm54,British Columbia (Attorney General) v. Insurance Corporation of British Columbia,"[2008] 1 SCR 21, 2008 SCC 3 (CanLII)",en,31515,2008-02-07,severally liable — fault — police officer — vicarious liability — damages
csc-scc,2008scc2,http://canlii.ca/t/1vh6x,R. v. C.L.Y.,"[2008] 1 SCR 5, 2008 SCC 2 (CanLII)",en,31811,2008-01-25,tickling — evidence — burden of proof — credibility — reasonable doubt
csc-scc,2008scc1,http://canlii.ca/t/22766,R. v. Beaulieu,"[2008] 1 SCR 3, 2008 SCC 1 (CanLII)",en,32004,2008-01-24,motion to adduce fresh evidence — pénales — upholding — miscarriage — criminelles
csc-scc,2007scc55,http://canlii.ca/t/1v87v,Jedfro Investments (U.S.A.) Ltd. v. Jacyk,"[2007] 3 SCR 679, 2007 SCC 55 (CanLII)",en,31561,2007-12-20,joint venture agreement — foreclosure — contract — unjust enrichment — capacity as for the estate
csc-scc,2007scc54,http://canlii.ca/t/1v5zk,Bruker v. Marcovitz,"[2007] 3 SCR 607, 2007 SCC 54 (CanLII)",en,31212,2007-12-14,religious — rabbinical — freedom of religion — contract — divorce
csc-scc,2007scc53,http://canlii.ca/t/1v5dr,R. v. Daley,"[2007] 3 SCR 523, 2007 SCC 53 (CanLII)",en,31616,2007-12-13,intoxication — jury — evidence — intent — amnesia
csc-scc,2007scc52,http://canlii.ca/t/1v0j4,R. v. Jackson,"[2007] 3 SCR 514, 2007 SCC 52 (CanLII)",en,31847,2007-12-06,tent — presence at the scene — plantation — cannabis — marijuana
csc-scc,2007scc51,http://canlii.ca/t/1trd4,R. v. Grover,"[2007] 3 SCR 510, 2007 SCC 51 (CanLII)",en,31808,2007-11-22,fire — convicted of attempting to obstruct — explanation — smoke alarms in the house — false
csc-scc,2007scc50,http://canlii.ca/t/1trd6,ABB Inc. v. Domtar Inc.,"[2007] 3 SCR 461, 2007 SCC 50 (CanLII)",en,31176; 31177; 31174,2007-11-22,tie welds — defect — latent — superheater — hinge-pin attachments
csc-scc,2007scc49,http://canlii.ca/t/1thqs,R. v. Trotta,"[2007] 3 SCR 453, 2007 SCC 49 (CanLII)",en,30987,2007-11-08,criminal negligence causing death — evidence — murder — jury — counts
csc-scc,2007scc48,http://canlii.ca/t/1tf56,R. v. Singh,"[2007] 3 SCR 405, 2007 SCC 48 (CanLII)",en,31558,2007-11-01,confessions rule — silence — detainee — police — voluntariness
csc-scc,2007scc47,http://canlii.ca/t/1t8pz,Lumbermens Mutual Casualty Co. v. Herbison,"[2007] 3 SCR 393, 2007 SCC 47 (CanLII)",en,31079,2007-10-19,unbroken chain of causation — truck — insured — operation — vehicle
csc-scc,2007scc46,http://canlii.ca/t/1t8pw,Citadel General Assurance Co. v. Vytlingam,"[2007] 3 SCR 373, 2007 SCC 46 (CanLII)",en,31083,2007-10-19,no-fault benefits — motor vehicle — rocks — operation — chain of causation
csc-scc,2007scc44,http://canlii.ca/t/1t5l3,Kerr v. Danier Leather Inc.,"[2007] 3 SCR 331, 2007 SCC 44 (CanLII)",en,31321,2007-10-12,prospectus — forecast — issuer — misrepresentation — intra-quarterly
csc-scc,2007scc43,http://canlii.ca/t/1t55c,Named Person v. Vancouver Sun,"[2007] 3 SCR 253, 2007 SCC 43 (CanLII)",en,30963,2007-10-11,informer privilege — extradition — media — amicus curiae — camera
csc-scc,2007scc42,http://canlii.ca/t/1t3vr,A.Y.S.A. Amateur Youth Soccer Association v. Canada (Revenue Agency),"[2007] 3 SCR 217, 2007 SCC 42 (CanLII)",en,31476,2007-10-05,amateur athletic associations — non-profit organizations — sports — soccer — tax
csc-scc,2007scc41,http://canlii.ca/t/1t3lv,Hill v. Hamilton-Wentworth Regional Police Services Board,"[2007] 3 SCR 129, 2007 SCC 41 (CanLII)",en,31227,2007-10-04,duty of care — police — suspect — investigation — negligent
csc-scc,2007scc40,http://canlii.ca/t/1svg3,Alliance for Marriage and Family v. A.A.,"[2007] 3 SCR 124, 2007 SCC 40 (CanLII)",en,31895,2007-09-13,parens patriae jurisdiction — intervener — application — unappealable — biological
csc-scc,2007scc39,http://canlii.ca/t/1s7xn,R. v. Rhyason,"[2007] 3 SCR 108, 2007 SCC 39 (CanLII)",en,31772,2007-07-27,alcohol consumption — demand a breath sample — impaired driving causing death — officer — accident
csc-scc,2007scc38,http://canlii.ca/t/1s7xl,Syl Apps Secure Treatment Centre v. B.D.,"[2007] 3 SCR 83, 2007 SCC 38 (CanLII)",en,31404,2007-07-27,child — duty of care — family — proximity — best interests
csc-scc,2007scc37,http://canlii.ca/t/1s72h,Euro-Excellence Inc. v. Kraft Canada Inc.,"[2007] 3 SCR 20, 2007 SCC 37 (CanLII)",en,31327,2007-07-26,copyright — infringement — exclusive licensee — owner-licensor — logos
csc-scc,2007scc36,http://canlii.ca/t/1s4lr,R. v. Steele,"[2007] 3 SCR 3, 2007 SCC 36 (CanLII)",en,31447,2007-07-20,firearm — intruders — gun — offence — getaway
csc-scc,2007scc35,http://canlii.ca/t/1s2f4,Rogers Wireless Inc. v. Muroff,"[2007] 2 SCR 921, 2007 SCC 35 (CanLII)",en,31383,2007-07-13,arbitration clause — jurisdiction — abusive — roaming — minute
csc-scc,2007scc34,http://canlii.ca/t/1s2f2,Dell Computer Corp. v. Union des consommateurs,"[2007] 2 SCR 801, 2007 SCC 34 (CanLII)",en,31067,2007-07-13,foreign element — consumer — international — arbitration clause — jurisdiction
csc-scc,2007scc33,http://canlii.ca/t/1s1q4,Canada v. Addison & Leyen Ltd.,"[2007] 2 SCR 793, 2007 SCC 33 (CanLII)",en,31451,2007-07-12,judicial review — transferor — assess a taxpayer — tax liability — fair market value
csc-scc,2007scc32,http://canlii.ca/t/1rxzv,R. v. Clayton,"[2007] 2 SCR 725, 2007 SCC 32 (CanLII)",en,30943,2007-07-06,police — roadblock — detention — blockade — caller
csc-scc,2007scc31,http://canlii.ca/t/1rw0g,Baier v. Alberta,"[2007] 2 SCR 673, 2007 SCC 31 (CanLII)",en,31526,2007-06-29,freedom of expression — platform — school employees — election — government
csc-scc,2007scc30,http://canlii.ca/t/1rvv2,Canada (Attorney General) v. JTI-Macdonald Corp.,"[2007] 2 SCR 610, 2007 SCC 30 (CanLII)",en,30611,2007-06-28,brand-preference advertising — tobacco product — promotion — ban — young persons
csc-scc,2007scc29,http://canlii.ca/t/1rtq1,London (City) v. RSJ Holdings Inc.,"[2007] 2 SCR 588, 2007 SCC 29 (CanLII)",en,31300,2007-06-21,interim control by-law — meetings — quashing the by-law — closed — by-law for illegality
csc-scc,2007scc28,http://canlii.ca/t/1rrws,R. v. Couture,"[2007] 2 SCR 517, 2007 SCC 28 (CanLII)",en,30975,2007-06-15,spousal incompetency rule — out-of-court statements — principled exception to the hearsay — reliability — marital harmony
csc-scc,2007scc27,http://canlii.ca/t/1rqmf,Health Services and Support - Facilities Subsector Bargaining Assn. v. British Columbia,"[2007] 2 SCR 391, 2007 SCC 27 (CanLII)",en,30554,2007-06-08,collective bargaining — health care — freedom of association — government — bumping
csc-scc,2007scc26,http://canlii.ca/t/1rq5n,R. v. Hape,"[2007] 2 SCR 292, 2007 SCC 26 (CanLII)",en,31125,2007-06-07,extraterritorial — foreign — state — officers — international
csc-scc,2007scc25,http://canlii.ca/t/1rq5q,R. v. Teskey,"[2007] 2 SCR 267, 2007 SCC 25 (CanLII)",en,31544,2007-06-07,verdict — written reasons — presumption of integrity — after-the-fact justification — impartiality
csc-scc,2007scc24,http://canlii.ca/t/1rn36,Strother v. 3464920 Canada Inc.,"[2007] 2 SCR 177, 2007 SCC 24 (CanLII)",en,30838,2007-06-01,retainer — fiduciary duty — lawyer — firm — client
csc-scc,2007scc23,http://canlii.ca/t/1rmqz,British Columbia (Attorney General) v. Lafarge Canada Inc.,"[2007] 2 SCR 86, 2007 SCC 23 (CanLII)",en,30317,2007-05-31,federal — port — navigation — lands — interjurisdictional immunity
csc-scc,2007scc22,http://canlii.ca/t/1rmr1,Canadian Western Bank v. Alberta,"[2007] 2 SCR 3, 2007 SCC 22 (CanLII)",en,30823,2007-05-31,banks — insurance — federal — doctrine of interjurisdictional immunity — provincial
csc-scc,2007scc21,http://canlii.ca/t/1rkdb,British Columbia (Attorney General) v. Christie,"[2007] 1 SCR 873, 2007 SCC 21 (CanLII)",en,31324,2007-05-25,intervener — legal services — constitutional — access — tax
csc-scc,2007scc20,http://canlii.ca/t/1rkd9,"Impulsora Turistica de Occidente, S.A. de C.V. v. Transat Tours Canada Inc.","[2007] 1 SCR 867, 2007 SCC 20 (CanLII)",en,31456,2007-05-25,forum non conveniens — motion for declinatory exception — jurisdiction — extraterritorial effects — injunction
csc-scc,2007scc19,http://canlii.ca/t/1rcj9,Dunne v. Quebec (Deputy Minister of Revenue),"[2007] 1 SCR 853, 2007 SCC 19 (CanLII)",en,31180,2007-05-10,partnership — retirement allowance — income — taxing power — business
csc-scc,2007scc18,http://canlii.ca/t/1r9pp,Madsen Estate v. Saylor,"[2007] 1 SCR 838, 2007 SCC 18 (CanLII)",en,31262,2007-05-03,father — joint accounts — presumption of advancement — resulting trust — survivorship
csc-scc,2007scc17,http://canlii.ca/t/1r9pm,Pecore v. Pecore,"[2007] 1 SCR 795, 2007 SCC 17 (CanLII)",en,31202,2007-05-03,presumption of advancement — transferor — survivorship — accounts — gift
csc-scc,2007scc16,http://canlii.ca/t/1qzkx,R. v. McKay,"[2007] 1 SCR 793, 2007 SCC 16 (CanLII)",en,31641,2007-03-23,trespasser — defence of property alone will — taken as endorsing — acquittal — justify
csc-scc,2007scc15,http://canlii.ca/t/1qx83,Council of Canadians with Disabilities v. VIA Rail Canada Inc.,"[2007] 1 SCR 650, 2007 SCC 15 (CanLII)",en,30909,2007-03-23,undue — mobility of persons with disabilities — obstacles — rail cars — wheelchairs
csc-scc,2007scc14,http://canlii.ca/t/1qwf9,Lévis (City) v. Fraternité des policiers de Lévis Inc.,"[2007] 1 SCR 591, 2007 SCC 14 (CanLII)",en,31103,2007-03-22,arbitrator — dismissal — specific circumstances — sanction — police officer
csc-scc,2007scc13,http://canlii.ca/t/1qtsz,Phoenix Bulk Carriers Ltd. v. Kremikovtzi Trade,"[2007] 1 SCR 588, 2007 SCC 13 (CanLII)",en,31347,2007-03-16,cargo — rem — contract of affreightment — ship — identifiability
csc-scc,2007scc12,http://canlii.ca/t/1qsvr,R. v. Bryan,"[2007] 1 SCR 527, 2007 SCC 12 (CanLII)",en,31052,2007-03-15,ban — voters — polls — information imbalance — staggered
csc-scc,2007scc11,http://canlii.ca/t/1qrjl,R. v. Spencer,"[2007] 1 SCR 500, 2007 SCC 11 (CanLII)",en,31365,2007-03-08,quid pro quo — inducement — voluntariness — robberies — confession
